Entity,Code,Year,wat_sm_number_without
North Korea,PRK,2012,8063551.666027752
North Korea,PRK,2013,8149414.323431751
North Korea,PRK,2014,8235292.2491568485
North Korea,PRK,2015,8320689.525618397
North Korea,PRK,2016,8404505.354100231
North Korea,PRK,2017,8486992.262407115
North Korea,PRK,2018,8567797.204610515
North Korea,PRK,2019,8646566.686685052
North Korea,PRK,2020,8666606.659032453
North Macedonia,MKD,2000,397703.4348077162
North Macedonia,MKD,2001,399713.1031800827
North Macedonia,MKD,2002,401347.25292762904
North Macedonia,MKD,2003,402672.1799666547
North Macedonia,MKD,2004,403828.8264394958
North Macedonia,MKD,2005,404823.9420288513
North Macedonia,MKD,2006,405678.7993271584
North Macedonia,MKD,2007,406355.69715002633
North Macedonia,MKD,2008,406894.4713939348
North Macedonia,MKD,2009,407331.4325453658
North Macedonia,MKD,2010,407701.9360073313
North Macedonia,MKD,2011,408014.7551402146
North Macedonia,MKD,2012,408273.3849584003
North Macedonia,MKD,2013,408467.08423223696
North Macedonia,MKD,2014,408581.7420291167
North Macedonia,MKD,2015,408605.21510467597
North Macedonia,MKD,2016,434063.1376253899
North Macedonia,MKD,2017,459496.75842918624
North Macedonia,MKD,2018,484566.07417433633
North Macedonia,MKD,2019,483729.3106538677
North Macedonia,MKD,2020,482648.16168067866
Northern Mariana Islands,MNP,2000,10325.713905608754
Northern Mariana Islands,MNP,2001,10378.06483219702
Northern Mariana Islands,MNP,2002,10291.15878618376
Northern Mariana Islands,MNP,2003,10107.823010310669
Northern Mariana Islands,MNP,2004,9660.571743350785
Northern Mariana Islands,MNP,2005,9223.860601892744
Northern Mariana Islands,MNP,2006,8799.100594646821
Northern Mariana Islands,MNP,2007,8379.405641054936
Northern Mariana Islands,MNP,2008,7977.686818127796
Northern Mariana Islands,MNP,2009,7605.286598927278
Northern Mariana Islands,MNP,2010,7264.339402494749
Northern Mariana Islands,MNP,2011,6959.204589354438
Northern Mariana Islands,MNP,2012,6683.582676843565
Northern Mariana Islands,MNP,2013,6425.60776404469
Northern Mariana Islands,MNP,2014,6165.064160796523
Northern Mariana Islands,MNP,2015,5893.709398893894
Northern Mariana Islands,MNP,2016,5704.428646200362
Northern Mariana Islands,MNP,2017,5517.707270089716
Northern Mariana Islands,MNP,2018,5325.279580722105
Northern Mariana Islands,MNP,2019,5355.608775506508
Northern Mariana Islands,MNP,2020,5452.831019724032
Norway,NOR,2000,141.7339119998876
Norway,NOR,2001,142.72720387977023
Norway,NOR,2002,143.44820546963342
Norway,NOR,2003,3581.6954382242193
Norway,NOR,2004,7062.609553894239
Norway,NOR,2005,10599.872465667313
Norway,NOR,2006,14207.84147684708
Norway,NOR,2007,17899.134235259455
Norway,NOR,2008,21683.7445647724
Norway,NOR,2009,25568.364053635454
Norway,NOR,2010,29556.08273141365
Norway,NOR,2011,33656.33874698654
Norway,NOR,2012,37872.40150013886
Norway,NOR,2013,42190.0249128256
Norway,NOR,2014,46579.547691458574
Norway,NOR,2015,51012.47160983549
Norway,NOR,2016,55463.776320955396
Norway,NOR,2017,59927.184530464336
Norway,NOR,2018,64413.865858713885
Norway,NOR,2019,68953.13741861146
Norway,NOR,2020,73574.8681343759
Oman,OMN,2000,365181.5762310631
Oman,OMN,2001,369631.81139435666
Oman,OMN,2002,376165.2982142459
Oman,OMN,2003,384539.9747987857
Oman,OMN,2004,392326.1410263103
Oman,OMN,2005,393622.3182852257
Oman,OMN,2006,395097.39137139334
Oman,OMN,2007,397191.32086696697
Oman,OMN,2008,401364.9211498876
Oman,OMN,2009,409452.95750206395
Oman,OMN,2010,422313.5644531344
Oman,OMN,2011,436669.34860859625
Oman,OMN,2012,451380.12792509096
Oman,OMN,2013,466627.4721573094
Oman,OMN,2014,479294.98303722724
Oman,OMN,2015,487528.4427564525
Oman,OMN,2016,491084.0555235024
Oman,OMN,2017,491094.97018612875
Oman,OMN,2018,488110.39700946107
Oman,OMN,2019,484177.9876827127
Oman,OMN,2020,482210.2898642458
Pakistan,PAK,2000,89019737.35864097
Pakistan,PAK,2001,91151311.15855093
Pakistan,PAK,2002,93236317.03363532
Pakistan,PAK,2003,95297896.23669575
Pakistan,PAK,2004,97370220.12337308
Pakistan,PAK,2005,99848163.6145568
Pakistan,PAK,2006,102390157.38256386
Pakistan,PAK,2007,104989090.50128174
Pakistan,PAK,2008,107638672.43955871
Pakistan,PAK,2009,110327147.71575342
Pakistan,PAK,2010,113046384.2844514
Pakistan,PAK,2011,115793130.12001972
Pakistan,PAK,2012,118572864.5076548
Pakistan,PAK,2013,121396860.38961942
Pakistan,PAK,2014,124279772.86944242
Pakistan,PAK,2015,127231356.55177973
Pakistan,PAK,2016,130255449.75034156
Pakistan,PAK,2017,133345339.4187569
Pakistan,PAK,2018,136484460.42939967
Pakistan,PAK,2019,139112890.43423316
Pakistan,PAK,2020,141727015.91283393
Palau,PLW,2000,6937.00603340382
Palau,PLW,2001,6766.047583553417
Palau,PLW,2002,6576.09159950149
Palau,PLW,2003,6353.207896778177
Palau,PLW,2004,6050.506114951255
Palau,PLW,2005,5708.5836028917865
Palau,PLW,2006,5323.672307078921
Palau,PLW,2007,4907.638544714665
Palau,PLW,2008,4487.347146901644
Palau,PLW,2009,4088.1228196584725
Palau,PLW,2010,3718.532499952381
Palau,PLW,2011,3383.8708993020955
Palau,PLW,2012,3071.2334623372803
Palau,PLW,2013,2774.3456146373983
Palau,PLW,2014,2485.3451556375
Palau,PLW,2015,2197.107226047684
Palau,PLW,2016,1908.815793885387
Palau,PLW,2017,1622.1781227829517
Palau,PLW,2018,1605.2495891439262
Palau,PLW,2019,1588.1307600644752
Palau,PLW,2020,1571.8787642011914
Palestine,PSE,2000,866083.2424755702
Palestine,PSE,2001,878154.5390388035
Palestine,PSE,2002,885574.5751993551
Palestine,PSE,2003,890341.5361763011
Palestine,PSE,2004,895164.8806074827
Palestine,PSE,2005,901908.2802420413
Palestine,PSE,2006,911137.6555268153
Palestine,PSE,2007,922180.876450775
Palestine,PSE,2008,934132.4782214531
Palestine,PSE,2009,945612.9669907355
Palestine,PSE,2010,955717.3234291843
Palestine,PSE,2011,964274.5967320821
Palestine,PSE,2012,971742.2765971933
Palestine,PSE,2013,978624.9326821482
Palestine,PSE,2014,985620.9019425912
Palestine,PSE,2015,993197.0771631836
Palestine,PSE,2016,1001419.4935467665
Palestine,PSE,2017,1010048.252930951
Palestine,PSE,2018,1018841.6092791138
Palestine,PSE,2019,1027455.7459220751
Palestine,PSE,2020,1035641.4267801568
Paraguay,PRY,2000,2687759.2920168727
Paraguay,PRY,2001,2685913.6711687017
Paraguay,PRY,2002,2681906.344167746
Paraguay,PRY,2003,2680846.892782381
Paraguay,PRY,2004,2677879.03957663
Paraguay,PRY,2005,2671804.883139321
Paraguay,PRY,2006,2662593.677990846
Paraguay,PRY,2007,2650607.8179463577
Paraguay,PRY,2008,2636613.8047896335
Paraguay,PRY,2009,2621626.6071526487
Paraguay,PRY,2010,2606320.0312576746
Paraguay,PRY,2011,2590900.120615315
Paraguay,PRY,2012,2575178.704025624
Paraguay,PRY,2013,2559568.8601163793
Paraguay,PRY,2014,2543392.5419956995
Paraguay,PRY,2015,2526248.4207171784
Paraguay,PRY,2016,2508113.56432525
Paraguay,PRY,2017,2489087.1677357834
Paraguay,PRY,2018,2507260.3749495856
Paraguay,PRY,2019,2534736.8735738047
Paraguay,PRY,2020,2561703.8308343436
Peru,PER,2000,14553705.995562065
Peru,PER,2001,14636661.470424108
Peru,PER,2002,14697595.688054658
Peru,PER,2003,14740753.215322547
Peru,PER,2004,14772596.596087845
Peru,PER,2005,14798334.393509513
Peru,PER,2006,14820028.507596342
Peru,PER,2007,14838556.797619719
Peru,PER,2008,14870425.206648152
Peru,PER,2009,14908742.470645905
Peru,PER,2010,14948448.747199554
Peru,PER,2011,14988176.842791708
Peru,PER,2012,15029841.807282219
Peru,PER,2013,15083197.613383109
Peru,PER,2014,15160258.390872777
Peru,PER,2015,15267921.297847021
Peru,PER,2016,15411361.00083972
Peru,PER,2017,15583933.854991553
Peru,PER,2018,15766419.471440718
Peru,PER,2019,15933979.078379223
Peru,PER,2020,16069116.884713707
Philippines,PHL,2000,49701172.12412535
Philippines,PHL,2001,50695065.395627216
Philippines,PHL,2002,50086155.929338545
Philippines,PHL,2003,49387410.47098222
Philippines,PHL,2004,48585257.691610955
Philippines,PHL,2005,48142749.188776754
Philippines,PHL,2006,48622392.43915266
Philippines,PHL,2007,49336407.94466928
Philippines,PHL,2008,50034810.16003483
Philippines,PHL,2009,50737196.91445589
Philippines,PHL,2010,51445271.030791715
Philippines,PHL,2011,52114215.23130557
Philippines,PHL,2012,52797941.612750225
Philippines,PHL,2013,53483489.967803866
Philippines,PHL,2014,54153199.918987826
Philippines,PHL,2015,54793661.67460441
Philippines,PHL,2016,55401208.064425886
Philippines,PHL,2017,55975770.262216404
Philippines,PHL,2018,56522671.71077162
Philippines,PHL,2019,57051467.07507255
Philippines,PHL,2020,57568678.867243804
Poland,POL,2005,3444740.183480948
Poland,POL,2006,3299076.6448154133
Poland,POL,2007,3154011.1947478545
Poland,POL,2008,3008687.9662849843
Poland,POL,2009,2861998.8885859656
Poland,POL,2010,2646097.5809407667
Poland,POL,2011,2427108.557772503
Poland,POL,2012,2206066.590880124
Poland,POL,2013,1983056.0968991113
Poland,POL,2014,1758816.0144748148
Poland,POL,2015,1533579.422157686
Poland,POL,2016,1306886.6634707171
Poland,POL,2017,1078723.7514846546
Poland,POL,2018,849188.2976139892
Poland,POL,2019,634550.4829632184
Poland,POL,2020,633841.8799786901
Portugal,PRT,2000,696909.7316639621
Portugal,PRT,2001,684981.0108271567
Portugal,PRT,2002,673075.048699912
Portugal,PRT,2003,660952.8583129138
Portugal,PRT,2004,648531.6558518154
Portugal,PRT,2005,635766.1653047336
Portugal,PRT,2006,622663.6674174615
Portugal,PRT,2007,609215.5079667476
Portugal,PRT,2008,595199.56158386
Portugal,PRT,2009,580387.9587081235
Portugal,PRT,2010,556330.5783452198
Portugal,PRT,2011,531595.0636828877
Portugal,PRT,2012,506418.0227581414
Portugal,PRT,2013,493777.5133615557
Portugal,PRT,2014,486089.88071592024
Portugal,PRT,2015,482309.10636592226
Portugal,PRT,2016,479323.0145179337
Portugal,PRT,2017,477057.4768103723
Portugal,PRT,2018,475454.3817830634
Portugal,PRT,2019,474387.35566049285
Portugal,PRT,2020,473768.9216735433
Puerto Rico,PRI,2000,912397.5366788493
Puerto Rico,PRI,2001,908550.5476048249
Puerto Rico,PRI,2002,902891.8699956543
Puerto Rico,PRI,2003,896100.4729366153
Puerto Rico,PRI,2004,889090.748124015
Puerto Rico,PRI,2005,882480.6064247828
Puerto Rico,PRI,2006,876381.527924957
Puerto Rico,PRI,2007,870459.8194306161
Puerto Rico,PRI,2008,864346.863107876
Puerto Rico,PRI,2009,761297.5440715548
Puerto Rico,PRI,2010,657648.6895926571
Puerto Rico,PRI,2011,554135.95299207
Puerto Rico,PRI,2012,451038.1555175004
Puerto Rico,PRI,2013,348034.34777486953
Puerto Rico,PRI,2014,245354.91657128427
Puerto Rico,PRI,2015,144305.87152928897
Puerto Rico,PRI,2016,46712.22295864797
Puerto Rico,PRI,2017,17522.14810970931
Puerto Rico,PRI,2018,8164.22439333387
Puerto Rico,PRI,2019,4008.985636880041
Puerto Rico,PRI,2020,3909.814882294577
Qatar,QAT,2000,20143.877320000032
Qatar,QAT,2001,20910.442017000034
Qatar,QAT,2002,21789.648316200037
Qatar,QAT,2003,23180.89453040004
Qatar,QAT,2004,25613.28698680004
Qatar,QAT,2005,29423.939085400052
Qatar,QAT,2006,34771.93528600005
Qatar,QAT,2007,41426.995360000066
Qatar,QAT,2008,48846.78149600008
Qatar,QAT,2009,56268.09498000009
Qatar,QAT,2010,63115.1852860001
Qatar,QAT,2011,70432.72315449388
Qatar,QAT,2012,77284.45777636595
Qatar,QAT,2013,83621.62842396386
Qatar,QAT,2014,89475.79217144313
Qatar,QAT,2015,94880.12998323348
Qatar,QAT,2016,99741.24967980883
Qatar,QAT,2017,104008.64964634212
Qatar,QAT,2018,106182.73727577913
Qatar,QAT,2019,108106.19910895248
Qatar,QAT,2020,109976.21437957408
Reunion,REU,2000,8184.73557471466
Reunion,REU,2001,8317.375609534069
Reunion,REU,2002,8446.215642774983
Reunion,REU,2003,8569.83440159566
Reunion,REU,2004,8686.309506207206
Reunion,REU,2005,8794.48549875599
Reunion,REU,2006,8689.592683428993
Reunion,REU,2007,8572.298813685375
Reunion,REU,2008,8444.63874145791
Reunion,REU,2009,8309.138396978484
Reunion,REU,2010,8167.7414527211595
Reunion,REU,2011,12126.451739293538
Reunion,REU,2012,16147.306975678888
Reunion,REU,2013,20229.13933107625
Reunion,REU,2014,24371.89152238269
Reunion,REU,2015,28575.090150034983
Reunion,REU,2016,32839.4891641944
Reunion,REU,2017,37165.845520196686
Reunion,REU,2018,41554.52981938481
Reunion,REU,2019,46126.00855574999
Reunion,REU,2020,50854.57042309327
Romania,ROU,2000,4061769.806843383
Romania,ROU,2001,4044062.3247088273
Romania,ROU,2002,4023489.638502049
Romania,ROU,2003,3990910.5074736457
Romania,ROU,2004,3956725.0868143635
Romania,ROU,2005,3919334.1930214744
Romania,ROU,2006,3877977.0907914434
Romania,ROU,2007,3833631.3013119316
Romania,ROU,2008,3788605.0281047225
Romania,ROU,2009,3746116.7437099107
Romania,ROU,2010,3708369.8780858577
Romania,ROU,2011,3676349.7248341395
Romania,ROU,2012,3655798.195723112
Romania,ROU,2013,3640793.24216293
Romania,ROU,2014,3625377.248616717
Romania,ROU,2015,3606071.513620374
Romania,ROU,2016,3582014.1845291103
Romania,ROU,2017,3554260.9875622303
Romania,ROU,2018,3524099.127318615
Romania,ROU,2019,3493811.9074635827
Romania,ROU,2020,3464931.3287771535
Russia,RUS,2000,37031643.59988906
Russia,RUS,2001,36888157.427991875
Russia,RUS,2002,36656648.415468395
Russia,RUS,2003,36412464.24843244
Russia,RUS,2004,36182427.39314762
Russia,RUS,2005,35983787.71159293
Russia,RUS,2006,35820794.410094894
Russia,RUS,2007,35691212.8759027
Russia,RUS,2008,35591746.9489839
Russia,RUS,2009,35516617.18306545
Russia,RUS,2010,35459527.267336875
Russia,RUS,2011,35420048.11898002
Russia,RUS,2012,35391305.50540234
Russia,RUS,2013,35367174.12480897
Russia,RUS,2014,35338781.048662774
Russia,RUS,2015,35300401.59184248
Russia,RUS,2016,35249150.61246364
Russia,RUS,2017,35183792.14013445
Russia,RUS,2018,35101227.378431514
Russia,RUS,2019,34998102.66675338
Russia,RUS,2020,34872196.03971405
Rwanda,RWA,2000,7617132.701254018
Rwanda,RWA,2001,7857987.083725494
Rwanda,RWA,2002,7996449.204833689
Rwanda,RWA,2003,8087355.357291827
Rwanda,RWA,2004,8173129.900738541
Rwanda,RWA,2005,8291574.409151018
Rwanda,RWA,2006,8448843.50098454
Rwanda,RWA,2007,8629469.029098526
Rwanda,RWA,2008,8826647.01900287
Rwanda,RWA,2009,9028169.602964623
Rwanda,RWA,2010,9225569.847093895
Rwanda,RWA,2011,9417962.790866658
Rwanda,RWA,2012,9609770.948561182
Rwanda,RWA,2013,9803886.092405649
Rwanda,RWA,2014,10003746.744714178
Rwanda,RWA,2015,10211843.03131307
Rwanda,RWA,2016,10428800.780072901
Rwanda,RWA,2017,10652433.896357778
Rwanda,RWA,2018,10879299.853190662
Rwanda,RWA,2019,11104803.991716463
Rwanda,RWA,2020,11384622.675919611
Saint Barthelemy,,2000,71.92088267039985
Saint Barthelemy,,2001,74.26781546519983
Saint Barthelemy,,2002,76.63414439879985
Saint Barthelemy,,2003,78.91319070779984
Saint Barthelemy,,2004,81.07586018399984
Saint Barthelemy,,2005,75.84685825950002
Saint Barthelemy,,2006,70.21021519600012
Saint Barthelemy,,2007,63.86672220300014
Saint Barthelemy,,2008,57.38028086760061
Saint Barthelemy,,2009,50.43855253200044
Saint Barthelemy,,2010,43.397448100200165
Saint Barthelemy,,2011,36.10473015199978
Saint Barthelemy,,2012,28.63223628780063
Saint Barthelemy,,2013,20.971081115600636
Saint Barthelemy,,2014,13.095794503999942
Saint Barthelemy,,2015,5.0993464992005055
Saint Barthelemy,,2016,0
Saint Barthelemy,,2017,0
Saint Barthelemy,,2018,0
Saint Barthelemy,,2019,0
Saint Barthelemy,,2020,0
Saint Helena,SHN,2002,655.9016697953157
Saint Helena,SHN,2003,638.3702699946175
Saint Helena,SHN,2004,620.8388163554636
Saint Helena,SHN,2005,605.5695344057516
Saint Helena,SHN,2006,595.0506836445358
Saint Helena,SHN,2007,584.007668889837
Saint Helena,SHN,2008,578.1954431109165
Saint Helena,SHN,2009,573.8640045919865
Saint Helena,SHN,2010,576.8948613948571
Saint Helena,SHN,2011,585.4252701871346
Saint Helena,SHN,2012,597.9523845450673
Saint Helena,SHN,2013,613.8765519216914
Saint Helena,SHN,2014,628.2267415954516
Saint Helena,SHN,2015,640.0390952197231
Saint Helena,SHN,2016,647.0626518745318
Saint Helena,SHN,2017,649.788019260159
Saint Helena,SHN,2018,650.4220440619222
Saint Helena,SHN,2019,652.7915055985318
Saint Helena,SHN,2020,653.8685662626561
Saint Martin (French part),MAF,2000,954.8549999999991
Saint Martin (French part),MAF,2001,984.950999999999
Saint Martin (French part),MAF,2002,1020.1289999999991
Saint Martin (French part),MAF,2003,1057.8149999999991
Saint Martin (French part),MAF,2004,1095.1709999999991
Saint Martin (French part),MAF,2005,1130.3159999999987
Saint Martin (French part),MAF,2006,1162.919999999999
Saint Martin (French part),MAF,2007,1192.5539999999992
Saint Martin (French part),MAF,2008,1217.039999999999
Saint Martin (French part),MAF,2009,1233.539999999999
Saint Martin (French part),MAF,2010,1240.205999999999
Saint Martin (French part),MAF,2011,1235.882999999999
Saint Martin (French part),MAF,2012,1221.3959999999988
Saint Martin (French part),MAF,2013,1203.113999999999
Saint Martin (French part),MAF,2014,1188.628865424002
Saint Martin (French part),MAF,2015,1183.623311227498
Saint Martin (French part),MAF,2016,1190.1355749451018
Saint Martin (French part),MAF,2017,1206.9457513073978
Saint Martin (French part),MAF,2018,1229.9292528463989
Saint Martin (French part),MAF,2019,1254.3337506913972
Saint Martin (French part),MAF,2020,1276.0193797162976
Saint Pierre and Miquelon,SPM,2007,1049.4197045694302
Saint Pierre and Miquelon,SPM,2008,1060.5550240386751
Saint Pierre and Miquelon,SPM,2009,1070.1719200333953
Saint Pierre and Miquelon,SPM,2010,1073.2088472917374
Saint Pierre and Miquelon,SPM,2011,1066.7975832390182
Saint Pierre and Miquelon,SPM,2012,1054.6499548523761
Saint Pierre and Miquelon,SPM,2013,1040.6464932864574
Saint Pierre and Miquelon,SPM,2014,1024.6183332390183
Saint Pierre and Miquelon,SPM,2015,1010.9522813778511
Saint Pierre and Miquelon,SPM,2016,1000.9979758470961
Saint Pierre and Miquelon,SPM,2017,992.8995836361933
Saint Pierre and Miquelon,SPM,2018,986.1508295694302
Saint Pierre and Miquelon,SPM,2019,982.1016737029832
Saint Pierre and Miquelon,SPM,2020,977.7150278224923
Samoa,WSM,2000,96483.7277886704
Samoa,WSM,2001,97006.83337732585
Samoa,WSM,2002,97564.23708766334
Samoa,WSM,2003,98147.84450492242
Samoa,WSM,2004,98756.30102204932
Samoa,WSM,2005,99160.51973113799
Samoa,WSM,2006,99578.99338682165
Samoa,WSM,2007,100007.33823279942
Samoa,WSM,2008,100464.61405192509
Samoa,WSM,2009,100952.74269854184
Samoa,WSM,2010,101498.83584645059
Samoa,WSM,2011,102116.69458782715
Samoa,WSM,2012,102784.66738074373
Samoa,WSM,2013,103452.7215812628
Samoa,WSM,2014,104057.03474499012
Samoa,WSM,2015,104542.38324981755
Samoa,WSM,2016,104886.86330066947
Samoa,WSM,2017,105141.46734512757
Samoa,WSM,2018,105454.34450276887
Samoa,WSM,2019,105976.6676124913
Samoa,WSM,2020,106687.92895051152
San Marino,SMR,2000,0
San Marino,SMR,2001,0
San Marino,SMR,2002,0
San Marino,SMR,2003,0
San Marino,SMR,2004,0
San Marino,SMR,2005,0
San Marino,SMR,2006,0
San Marino,SMR,2007,0
San Marino,SMR,2008,0
San Marino,SMR,2009,0
San Marino,SMR,2010,0
San Marino,SMR,2011,0
San Marino,SMR,2012,0
San Marino,SMR,2013,0
San Marino,SMR,2014,0
San Marino,SMR,2015,0
San Marino,SMR,2016,0
San Marino,SMR,2017,0
San Marino,SMR,2018,0
San Marino,SMR,2019,0
San Marino,SMR,2020,0
Sao Tome and Principe,STP,2000,105925.06200118554
Sao Tome and Principe,STP,2001,107049.5025414295
Sao Tome and Principe,STP,2002,108239.06400729863
Sao Tome and Principe,STP,2003,109578.80907911155
Sao Tome and Principe,STP,2004,111151.7944237284
Sao Tome and Principe,STP,2005,112973.91156889104
Sao Tome and Principe,STP,2006,115082.15819019223
Sao Tome and Principe,STP,2007,117432.43404630925
Sao Tome and Principe,STP,2008,119868.23457120726
Sao Tome and Principe,STP,2009,122196.55755203479
Sao Tome and Principe,STP,2010,124286.53593632685
Sao Tome and Principe,STP,2011,126084.32180726001
Sao Tome and Principe,STP,2012,127642.75165160352
Sao Tome and Principe,STP,2013,129032.80699958019
Sao Tome and Principe,STP,2014,130363.36541585204
Sao Tome and Principe,STP,2015,131696.44182899897
Sao Tome and Principe,STP,2016,133037.06582562486
Sao Tome and Principe,STP,2017,134392.62842386338
Sao Tome and Principe,STP,2018,136158.73118712075
Sao Tome and Principe,STP,2019,137999.87781234016
Sao Tome and Principe,STP,2020,139892.7347902913
Serbia,SRB,2000,2431005.289936233
Serbia,SRB,2001,2407631.148744781
Serbia,SRB,2002,2387522.7112616147
Serbia,SRB,2003,2370050.341923497
Serbia,SRB,2004,2353777.1488133403
Serbia,SRB,2005,2337767.6153993797
Serbia,SRB,2006,2322031.7446566364
Serbia,SRB,2007,2307128.655956524
Serbia,SRB,2008,2293197.636316714
Serbia,SRB,2009,2280395.59169781
Serbia,SRB,2010,2268813.4981089793
Serbia,SRB,2011,2258403.0023213564
Serbia,SRB,2012,2250066.6286048074
Serbia,SRB,2013,2242725.395810892
Serbia,SRB,2014,2235537.072415469
Serbia,SRB,2015,2228146.2055542637
Serbia,SRB,2016,2220425.2571607674
Serbia,SRB,2017,2212096.695894312
Serbia,SRB,2018,2202909.897178154
Serbia,SRB,2019,2192597.030546842
Serbia,SRB,2020,2180985.936585265
Sierra Leone,SLE,2000,4363081.397849882
Sierra Leone,SLE,2001,4517211.796865383
Sierra Leone,SLE,2002,4707581.471923124
Sierra Leone,SLE,2003,4918884.196562487
Sierra Leone,SLE,2004,5126386.699796803
Sierra Leone,SLE,2005,5311906.4211958945
Sierra Leone,SLE,2006,5469305.80263917
Sierra Leone,SLE,2007,5603539.358605637
Sierra Leone,SLE,2008,5721081.498239212
Sierra Leone,SLE,2009,5832858.298992696
Sierra Leone,SLE,2010,5946851.842948263
Sierra Leone,SLE,2011,6063868.506653812
Sierra Leone,SLE,2012,6181126.870514402
Sierra Leone,SLE,2013,6298871.034790161
Sierra Leone,SLE,2014,6416824.756587829
Sierra Leone,SLE,2015,6534766.863986757
Sierra Leone,SLE,2016,6653208.818260678
Sierra Leone,SLE,2017,6772509.028704625
Sierra Leone,SLE,2018,6892173.1502429955
Sierra Leone,SLE,2019,7011453.709384761
Sierra Leone,SLE,2020,7129782.551964474
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Singapore,SGP,2017,0
Singapore,SGP,2018,0
Singapore,SGP,2019,0
Singapore,SGP,2020,0
Slovakia,SVK,2000,422237.0884392304
Slovakia,SVK,2001,422388.33625109034
Slovakia,SVK,2002,388089.3215489799
Slovakia,SVK,2003,353707.56469649635
Slovakia,SVK,2004,319263.7808397079
Slovakia,SVK,2005,284774.72922739666
Slovakia,SVK,2006,250242.75311439775
Slovakia,SVK,2007,215672.0516434446
Slovakia,SVK,2008,181068.20646770071
Slovakia,SVK,2009,146431.59527544782
Slovakia,SVK,2010,111701.9571933866
Slovakia,SVK,2011,76858.62513425578
Slovakia,SVK,2012,63630.11341629024
Slovakia,SVK,2013,60912.52631257675
Slovakia,SVK,2014,58190.56703139141
Slovakia,SVK,2015,55458.644328091505
Slovakia,SVK,2016,52715.53424899595
Slovakia,SVK,2017,49961.380501707325
Slovakia,SVK,2018,47194.31971011355
Slovakia,SVK,2019,44412.87174325737
Slovakia,SVK,2020,41616.901810078445
Slovenia,SVN,2000,394244.3400303339
Slovenia,SVN,2001,394194.1736464649
Slovenia,SVN,2002,394156.08900500275
Slovenia,SVN,2003,370174.2955733019
Slovenia,SVN,2004,346488.2621272502
Slovenia,SVN,2005,323130.5722561454
Slovenia,SVN,2006,300061.47416859097
Slovenia,SVN,2007,277122.0953664686
Slovenia,SVN,2008,254100.7206878738
Slovenia,SVN,2009,230796.07828830573
Slovenia,SVN,2010,207106.02786457262
Slovenia,SVN,2011,183043.31809102694
Slovenia,SVN,2012,158680.5410109142
Slovenia,SVN,2013,134077.53149519855
Slovenia,SVN,2014,109297.19189226363
Slovenia,SVN,2015,84384.18115679064
Slovenia,SVN,2016,59361.023204625955
Slovenia,SVN,2017,35831.914685941316
Slovenia,SVN,2018,35856.78030657135
Slovenia,SVN,2019,35870.89834605852
Slovenia,SVN,2020,35875.69283478784
South Korea,KOR,2002,1438685.553175571
South Korea,KOR,2003,1446519.016355159
South Korea,KOR,2004,1453488.651374665
South Korea,KOR,2005,1459712.1252305338
South Korea,KOR,2006,1465088.6306804325
South Korea,KOR,2007,1379426.078851816
South Korea,KOR,2008,1292932.57899104
South Korea,KOR,2009,1206232.7887491602
South Korea,KOR,2010,1119587.9403900055
South Korea,KOR,2011,1033002.5940622034
South Korea,KOR,2012,946082.8863239501
South Korea,KOR,2013,858240.2151978156
South Korea,KOR,2014,768905.5214216777
South Korea,KOR,2015,700552.481005912
South Korea,KOR,2016,641854.5042434394
South Korea,KOR,2017,582206.4276796121
South Korea,KOR,2018,521877.26100938226
South Korea,KOR,2019,461146.0032561063
South Korea,KOR,2020,414860.154088785
Spain,ESP,2000,258300.2709858564
Spain,ESP,2001,261138.27914792634
Spain,ESP,2002,250598.42929547804
Spain,ESP,2003,239788.72050250147
Spain,ESP,2004,228604.0495987745
Spain,ESP,2005,216839.8836215978
Spain,ESP,2006,204482.69760753732
Spain,ESP,2007,191501.76658547457
Spain,ESP,2008,177701.8754196238
Spain,ESP,2009,172034.53620925883
Spain,ESP,2010,172021.01483430967
Spain,ESP,2011,171288.37675814398
Spain,ESP,2012,176431.77302580888
Spain,ESP,2013,188487.27127644446
Spain,ESP,2014,200452.9078862345
Spain,ESP,2015,198792.11781497006
Spain,ESP,2016,197411.47577230743
Spain,ESP,2017,196240.3744614658
Spain,ESP,2018,195193.94448344808
Spain,ESP,2019,194124.39434932382
Spain,ESP,2020,192941.35677085948
Sub-Saharan Africa,,2000,525395647.8365407
Sub-Saharan Africa,,2001,536976501.0444071
Sub-Saharan Africa,,2002,548040498.9777081
Sub-Saharan Africa,,2003,559267289.9898511
Sub-Saharan Africa,,2004,570382450.1353905
Sub-Saharan Africa,,2005,581690742.853476
Sub-Saharan Africa,,2006,592901408.8621873
Sub-Saharan Africa,,2007,604336575.3302016
Sub-Saharan Africa,,2008,615583029.012236
Sub-Saharan Africa,,2009,626861962.2271258
Sub-Saharan Africa,,2010,638120450.8045636
Sub-Saharan Africa,,2011,658807464.3073134
